STATE00,COUNTY00,TRACT00,GEOID00,POP00,HU00,PART00,AREA00,AREALAND00,STATE10,COUNTY10,TRACT10,GEOID10,POP10,HU10,PART10,AREA10,AREALAND10,AREAPT,AREALANDPT,AREAPCT00PT,AREALANDPCT00PT,AREAPCT10PT,AREALANDPCT10PT,POP10PT,POPPCT00,POPPCT10,HU10PT,HUPCT00,HUPCT10
42,069,102800,42069102800,3070,1509,P,19923314,19321612,42,069,102800,42069102800,3060,1501,P,20089632,19497605,19610503,19018476,98.43,98.43,97.62,97.54,3055,99.51,99.84,1499,99.34,99.87
42,069,102800,42069102800,3070,1509,P,19923314,19321612,42,069,111800,42069111800,8558,3594,P,156910119,154515542,146445,143780,0.74,0.74,0.09,0.09,0,0.00,0.00,0,0.00,0.00
42,069,102800,42069102800,3070,1509,P,19923314,19321612,42,069,112100,42069112100,4259,2203,P,14026982,13829267,39646,32636,0.20,0.17,0.28,0.24,15,0.49,0.35,10,0.66,0.45
42,069,102800,42069102800,3070,1509,P,19923314,19321612,42,069,112800,42069112800,5719,2500,P,16898444,16773091,77130,77130,0.39,0.40,0.46,0.46,0,0.00,0.00,0,0.00,0.00
42,069,102800,42069102800,3070,1509,P,19923314,19321612,42,069,112901,42069112901,4185,1961,P,189206241,186629465,49590,49590,0.25,0.26,0.03,0.03,0,0.00,0.00,0,0.00,0.00
42,069,102900,42069102900,4160,1774,P,2784243,2784243,42,069,102800,42069102800,3060,1501,P,20089632,19497605,92888,92888,3.34,3.34,0.46,0.48,0,0.00,0.00,0,0.00,0.00
42,069,102900,42069102900,4160,1774,P,2784243,2784243,42,069,102900,42069102900,4160,1774,P,2696994,2696994,2691355,2691355,96.66,96.66,99.79,99.79,4160,100.00,100.00,1774,100.00,100.00
42,069,103000,42069103000,2141,967,W,1439916,1439916,42,069,103000,42069103000,2141,967,W,1439916,1439916,1439916,1439916,100.00,100.00,100.00,100.00,2141,100.00,100.00,967,100.00,100.00
42,069,103100,42069103100,1546,682,P,1748634,1748634,42,069,103100,42069103100,1546,682,P,1734756,1734756,1729046,1729046,98.88,98.88,99.67,99.67,1546,100.00,100.00,682,100.00,100.00
42,069,103100,42069103100,1546,682,P,1748634,1748634,42,069,112800,42069112800,5719,2500,P,16898444,16773091,19588,19588,1.12,1.12,0.12,0.12,0,0.00,0.00,0,0.00,0.00
42,069,110100,42069110100,2886,1368,P,43089242,42892906,42,069,110100,42069110100,2929,1385,P,43151928,42953004,43037919,42841583,99.88,99.88,99.74,99.74,2877,99.69,98.22,1365,99.78,98.56
42,069,110100,42069110100,2886,1368,P,43089242,42892906,42,069,110201,42069110201,4013,2061,P,120444431,117239483,1027,1027,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,069,110100,42069110100,2886,1368,P,43089242,42892906,42,069,110600,42069110600,2922,1295,P,42622453,42049444,43783,43783,0.10,0.10,0.10,0.10,9,0.31,0.31,3,0.22,0.23
42,069,110100,42069110100,2886,1368,P,43089242,42892906,42,069,110800,42069110800,3568,1696,P,1731639,1731639,325,325,0.00,0.00,0.02,0.02,0,0.00,0.00,0,0.00,0.00
42,069,110100,42069110100,2886,1368,P,43089242,42892906,42,115,032901,42115032901,4342,2241,P,212549548,210055790,6188,6188,0.01,0.01,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,069,110201,42069110201,4026,2065,P,120300548,117107159,42,069,110100,42069110100,2929,1385,P,43151928,42953004,41729,39141,0.03,0.03,0.10,0.09,6,0.15,0.20,2,0.10,0.14
42,069,110201,42069110201,4026,2065,P,120300548,117107159,42,069,110201,42069110201,4013,2061,P,120444431,117239483,120212344,117024126,99.93,99.93,99.81,99.82,4013,99.68,100.00,2061,99.81,100.00
42,069,110201,42069110201,4026,2065,P,120300548,117107159,42,069,110202,42069110202,4905,2260,P,71414590,70457721,30759,30759,0.03,0.03,0.04,0.04,7,0.17,0.14,2,0.10,0.09
42,069,110201,42069110201,4026,2065,P,120300548,117107159,42,069,110600,42069110600,2922,1295,P,42622453,42049444,1751,1751,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,069,110201,42069110201,4026,2065,P,120300548,117107159,42,115,032901,42115032901,4342,2241,P,212549548,210055790,1954,1954,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,069,110201,42069110201,4026,2065,P,120300548,117107159,42,131,400300,42131400300,4677,1974,P,96836867,96073645,12011,9428,0.01,0.01,0.01,0.01,0,0.00,0.00,0,0.00,0.00
42,069,110202,42069110202,4896,2260,P,71650754,70713850,42,069,110201,42069110201,4013,2061,P,120444431,117239483,189705,189705,0.26,0.27,0.16,0.16,0,0.00,0.00,0,0.00,0.00
42,069,110202,42069110202,4896,2260,P,71650754,70713850,42,069,110202,42069110202,4905,2260,P,71414590,70457721,70953841,70016937,99.03,99.01,99.35,99.37,4876,99.59,99.41,2251,99.60,99.60
42,069,110202,42069110202,4896,2260,P,71650754,70713850,42,069,110300,42069110300,4035,1768,P,65198414,64588433,3340,3340,0.00,0.00,0.01,0.01,0,0.00,0.00,0,0.00,0.00
42,069,110202,42069110202,4896,2260,P,71650754,70713850,42,069,110401,42069110401,6685,2707,P,13735142,13622852,15642,15642,0.02,0.02,0.11,0.11,9,0.18,0.13,3,0.13,0.11
42,069,110202,42069110202,4896,2260,P,71650754,70713850,42,069,110600,42069110600,2922,1295,P,42622453,42049444,3928,3928,0.01,0.01,0.01,0.01,0,0.00,0.00,0,0.00,0.00
42,069,110202,42069110202,4896,2260,P,71650754,70713850,42,069,111100,42069111100,6984,2952,P,44294183,44258035,206,206,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,069,110202,42069110202,4896,2260,P,71650754,70713850,42,069,111200,42069111200,6564,3024,P,9875507,9875507,62753,62753,0.09,0.09,0.64,0.64,8,0.16,0.12,4,0.18,0.13
42,069,110202,42069110202,4896,2260,P,71650754,70713850,42,069,111600,42069111600,2589,1293,P,8919781,8919781,421339,421339,0.59,0.60,4.72,4.72,3,0.06,0.12,2,0.09,0.15
42,069,110300,42069110300,4039,1771,P,65427553,64755905,42,069,110201,42069110201,4013,2061,P,120444431,117239483,24625,24625,0.04,0.04,0.02,0.02,0,0.00,0.00,0,0.00,0.00
42,069,110300,42069110300,4039,1771,P,65427553,64755905,42,069,110202,42069110202,4905,2260,P,71414590,70457721,196034,195285,0.30,0.30,0.27,0.28,7,0.17,0.14,3,0.17,0.13
42,069,110300,42069110300,4039,1771,P,65427553,64755905,42,069,110300,42069110300,4035,1768,P,65198414,64588433,64781018,64171037,99.01,99.10,99.36,99.35,4026,99.68,99.78,1765,99.66,99.83
42,069,110300,42069110300,4039,1771,P,65427553,64755905,42,069,110401,42069110401,6685,2707,P,13735142,13622852,2073,2073,0.00,0.00,0.02,0.02,0,0.00,0.00,0,0.00,0.00
42,069,110300,42069110300,4039,1771,P,65427553,64755905,42,069,110402,42069110402,2564,1074,P,13691737,13629239,339311,302973,0.52,0.47,2.48,2.22,6,0.15,0.23,3,0.17,0.28
42,069,110300,42069110300,4039,1771,P,65427553,64755905,42,069,112400,42069112400,4266,1642,P,104951155,103507403,84492,59912,0.13,0.09,0.08,0.06,0,0.00,0.00,0,0.00,0.00
42,069,110401,42069110401,6625,2682,P,12540246,12408740,42,069,101200,42069101200,3001,1330,P,6391974,6391974,1824,1824,0.01,0.01,0.03,0.03,0,0.00,0.00,0,0.00,0.00
42,069,110401,42069110401,6625,2682,P,12540246,12408740,42,069,110202,42069110202,4905,2260,P,71414590,70457721,180260,161044,1.44,1.30,0.25,0.23,15,0.23,0.31,4,0.15,0.18
42,069,110401,42069110401,6625,2682,P,12540246,12408740,42,069,110401,42069110401,6685,2707,P,13735142,13622852,12339324,12227034,98.40,98.54,89.84,89.75,6610,99.77,98.88,2678,99.85,98.93
42,069,110401,42069110401,6625,2682,P,12540246,12408740,42,069,110402,42069110402,2564,1074,P,13691737,13629239,18732,18732,0.15,0.15,0.14,0.14,0,0.00,0.00,0,0.00,0.00
42,069,110401,42069110401,6625,2682,P,12540246,12408740,42,069,110500,42069110500,5194,2352,P,4341024,4341024,106,106,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,069,110402,42069110402,2635,1101,P,14882948,14856788,42,069,110300,42069110300,4035,1768,P,65198414,64588433,165688,165688,1.11,1.12,0.25,0.26,9,0.34,0.22,3,0.27,0.17
42,069,110402,42069110402,2635,1101,P,14882948,14856788,42,069,110401,42069110401,6685,2707,P,13735142,13622852,1301394,1301394,8.74,8.76,9.47,9.55,61,2.31,0.91,24,2.18,0.89
42,069,110402,42069110402,2635,1101,P,14882948,14856788,42,069,110402,42069110402,2564,1074,P,13691737,13629239,13316839,13290679,89.48,89.46,97.26,97.52,2558,97.08,99.77,1071,97.28,99.72
42,069,110402,42069110402,2635,1101,P,14882948,14856788,42,069,110500,42069110500,5194,2352,P,4341024,4341024,99027,99027,0.67,0.67,2.28,2.28,7,0.27,0.13,3,0.27,0.13
42,069,110403,42069110403,3027,1133,P,9522465,9319542,42,069,101200,42069101200,3001,1330,P,6391974,6391974,12446,12446,0.13,0.13,0.19,0.19,1,0.03,0.03,1,0.09,0.08
42,069,110403,42069110403,3027,1133,P,9522465,9319542,42,069,101800,42069101800,4789,1984,P,10112255,10112255,4816,4816,0.05,0.05,0.05,0.05,0,0.00,0.00,0,0.00,0.00
42,069,110403,42069110403,3027,1133,P,9522465,9319542,42,069,110403,42069110403,2965,1103,P,9486406,9283483,9389126,9186203,98.60,98.57,98.97,98.95,2964,97.92,99.97,1102,97.26,99.91
42,069,110403,42069110403,3027,1133,P,9522465,9319542,42,069,110500,42069110500,5194,2352,P,4341024,4341024,115194,115194,1.21,1.24,2.65,2.65,62,2.05,1.19,30,2.65,1.28
42,069,110403,42069110403,3027,1133,P,9522465,9319542,42,069,112400,42069112400,4266,1642,P,104951155,103507403,883,883,0.01,0.01,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,069,110500,42069110500,5130,2321,P,4243820,4243820,42,069,110401,42069110401,6685,2707,P,13735142,13622852,4368,4368,0.10,0.10,0.03,0.03,4,0.08,0.06,1,0.04,0.04
42,069,110500,42069110500,5130,2321,P,4243820,4243820,42,069,110402,42069110402,2564,1074,P,13691737,13629239,16855,16855,0.40,0.40,0.12,0.12,0,0.00,0.00,0,0.00,0.00
42,069,110500,42069110500,5130,2321,P,4243820,4243820,42,069,110403,42069110403,2965,1103,P,9486406,9283483,95900,95900,2.26,2.26,1.01,1.03,1,0.02,0.03,1,0.04,0.09
42,069,110500,42069110500,5130,2321,P,4243820,4243820,42,069,110500,42069110500,5194,2352,P,4341024,4341024,4126697,4126697,97.24,97.24,95.06,95.06,5125,99.90,98.67,2319,99.91,98.60
42,069,110600,42069110600,2909,1290,P,42590616,42017915,42,069,110100,42069110100,2929,1385,P,43151928,42953004,37,37,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,069,110600,42069110600,2909,1290,P,42590616,42017915,42,069,110202,42069110202,4905,2260,P,71414590,70457721,53475,53475,0.13,0.13,0.07,0.08,0,0.00,0.00,0,0.00,0.00
42,069,110600,42069110600,2909,1290,P,42590616,42017915,42,069,110600,42069110600,2922,1295,P,42622453,42049444,42358506,41785805,99.46,99.45,99.38,99.37,2905,99.86,99.42,1287,99.77,99.38
42,069,110600,42069110600,2909,1290,P,42590616,42017915,42,069,110700,42069110700,2228,1050,P,3780047,3780047,11288,11288,0.03,0.03,0.30,0.30,0,0.00,0.00,0,0.00,0.00
42,069,110600,42069110600,2909,1290,P,42590616,42017915,42,069,110900,42069110900,3095,1398,P,2887593,2887593,135207,135207,0.32,0.32,4.68,4.68,4,0.14,0.13,3,0.23,0.21
42,069,110600,42069110600,2909,1290,P,42590616,42017915,42,069,111000,42069111000,2169,1017,P,2052237,2052237,23792,23792,0.06,0.06,1.16,1.16,0,0.00,0.00,0,0.00,0.00
42,069,110600,42069110600,2909,1290,P,42590616,42017915,42,069,111100,42069111100,6984,2952,P,44294183,44258035,7391,7391,0.02,0.02,0.02,0.02,0,0.00,0.00,0,0.00,0.00
42,069,110600,42069110600,2909,1290,P,42590616,42017915,42,069,111800,42069111800,8558,3594,P,156910119,154515542,920,920,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,069,110700,42069110700,2269,1065,P,3840484,3840484,42,069,110100,42069110100,2929,1385,P,43151928,42953004,44669,44669,1.16,1.16,0.10,0.10,41,1.81,1.40,15,1.41,1.08
42,069,110700,42069110700,2269,1065,P,3840484,3840484,42,069,110600,42069110600,2922,1295,P,42622453,42049444,27056,27056,0.70,0.70,0.06,0.06,0,0.00,0.00,0,0.00,0.00
42,069,110700,42069110700,2269,1065,P,3840484,3840484,42,069,110700,42069110700,2228,1050,P,3780047,3780047,3768759,3768759,98.13,98.13,99.70,99.70,2228,98.19,100.00,1050,98.59,100.00
42,069,110800,42069110800,3577,1702,P,1769204,1769204,42,069,110100,42069110100,2929,1385,P,43151928,42953004,27574,27574,1.56,1.56,0.06,0.06,5,0.14,0.17,3,0.18,0.22
42,069,110800,42069110800,3577,1702,P,1769204,1769204,42,069,110600,42069110600,2922,1295,P,42622453,42049444,10316,10316,0.58,0.58,0.02,0.02,4,0.11,0.14,3,0.18,0.23
42,069,110800,42069110800,3577,1702,P,1769204,1769204,42,069,110800,42069110800,3568,1696,P,1731639,1731639,1731314,1731314,97.86,97.86,99.98,99.98,3568,99.75,100.00,1696,99.65,100.00
42,069,110900,42069110900,3091,1395,P,2781015,2781015,42,069,110600,42069110600,2922,1295,P,42622453,42049444,28629,28629,1.03,1.03,0.07,0.07,0,0.00,0.00,0,0.00,0.00
42,069,110900,42069110900,3091,1395,P,2781015,2781015,42,069,110900,42069110900,3095,1398,P,2887593,2887593,2752386,2752386,98.97,98.97,95.32,95.32,3091,100.00,99.87,1395,100.00,99.79
42,069,111000,42069111000,2126,998,P,1993352,1993352,42,069,110600,42069110600,2922,1295,P,42622453,42049444,7210,7210,0.36,0.36,0.02,0.02,4,0.19,0.14,2,0.20,0.15
42,069,111000,42069111000,2126,998,P,1993352,1993352,42,069,111000,42069111000,2169,1017,P,2052237,2052237,1951993,1951993,97.93,97.93,95.12,95.12,2107,99.11,97.14,991,99.30,97.44
42,069,111000,42069111000,2126,998,P,1993352,1993352,42,069,111100,42069111100,6984,2952,P,44294183,44258035,34149,34149,1.71,1.71,0.08,0.08,15,0.71,0.21,5,0.50,0.17
42,069,111100,42069111100,7008,2954,P,44010043,43964004,42,069,110202,42069110202,4905,2260,P,71414590,70457721,221,221,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,069,111100,42069111100,7008,2954,P,44010043,43964004,42,069,110600,42069110600,2922,1295,P,42622453,42049444,48582,48274,0.11,0.11,0.11,0.11,0,0.00,0.00,0,0.00,0.00
42,069,111100,42069111100,7008,2954,P,44010043,43964004,42,069,111000,42069111000,2169,1017,P,2052237,2052237,76452,76452,0.17,0.17,3.73,3.73,62,0.88,2.86,26,0.88,2.56
42,069,111100,42069111100,7008,2954,P,44010043,43964004,42,069,111100,42069111100,6984,2952,P,44294183,44258035,43763591,43727443,99.44,99.46,98.80,98.80,6941,99.04,99.38,2925,99.02,99.09
42,069,111100,42069111100,7008,2954,P,44010043,43964004,42,069,111200,42069111200,6564,3024,P,9875507,9875507,928,928,0.00,0.00,0.01,0.01,0,0.00,0.00,0,0.00,0.00
42,069,111100,42069111100,7008,2954,P,44010043,43964004,42,069,111300,42069111300,4676,2134,P,17574747,17448946,117848,108265,0.27,0.25,0.67,0.62,5,0.07,0.11,3,0.10,0.14
42,069,111100,42069111100,7008,2954,P,44010043,43964004,42,069,111800,42069111800,8558,3594,P,156910119,154515542,2421,2421,0.01,0.01,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,069,111200,42069111200,6584,3042,P,9863186,9863186,42,069,111100,42069111100,6984,2952,P,44294183,44258035,89186,89186,0.90,0.90,0.20,0.20,28,0.43,0.40,22,0.72,0.75
42,069,111200,42069111200,6584,3042,P,9863186,9863186,42,069,111200,42069111200,6564,3024,P,9875507,9875507,9774000,9774000,99.10,99.10,98.97,98.97,6556,99.57,99.88,3020,99.28,99.87
42,069,111300,42069111300,4671,2131,P,17527964,17411746,42,069,111100,42069111100,6984,2952,P,44294183,44258035,6776,6776,0.04,0.04,0.02,0.02,0,0.00,0.00,0,0.00,0.00
42,069,111300,42069111300,4671,2131,P,17527964,17411746,42,069,111300,42069111300,4676,2134,P,17574747,17448946,17451645,17335427,99.56,99.56,99.30,99.35,4671,100.00,99.89,2131,100.00,99.86
42,069,111300,42069111300,4671,2131,P,17527964,17411746,42,069,111400,42069111400,5151,2521,P,14247852,14081704,35669,35669,0.20,0.20,0.25,0.25,0,0.00,0.00,0,0.00,0.00
42,069,111300,42069111300,4671,2131,P,17527964,17411746,42,069,111800,42069111800,8558,3594,P,156910119,154515542,33874,33874,0.19,0.19,0.02,0.02,0,0.00,0.00,0,0.00,0.00
42,069,111400,42069111400,5147,2520,P,14235840,14069692,42,069,111300,42069111300,4676,2134,P,17574747,17448946,5254,5254,0.04,0.04,0.03,0.03,0,0.00,0.00,0,0.00,0.00
42,069,111400,42069111400,5147,2520,P,14235840,14069692,42,069,111400,42069111400,5151,2521,P,14247852,14081704,14192397,14026249,99.69,99.69,99.61,99.61,5147,100.00,99.92,2520,100.00,99.96
42,069,111400,42069111400,5147,2520,P,14235840,14069692,42,069,111700,42069111700,4088,1937,P,12866844,12866844,38189,38189,0.27,0.27,0.30,0.30,0,0.00,0.00,0,0.00,0.00
42,069,111500,42069111500,3441,1613,P,2990611,2990611,42,069,111200,42069111200,6564,3024,P,9875507,9875507,4675,4675,0.16,0.16,0.05,0.05,0,0.00,0.00,0,0.00,0.00
42,069,111500,42069111500,3441,1613,P,2990611,2990611,42,069,111500,42069111500,3481,1628,P,3500309,3500309,2979776,2979776,99.64,99.64,85.13,85.13,3441,100.00,98.85,1613,100.00,99.08
42,069,111500,42069111500,3441,1613,P,2990611,2990611,42,069,111600,42069111600,2589,1293,P,8919781,8919781,6160,6160,0.21,0.21,0.07,0.07,0,0.00,0.00,0,0.00,0.00
42,069,111600,42069111600,2627,1307,P,9179143,9179143,42,069,101200,42069101200,3001,1330,P,6391974,6391974,31549,31549,0.34,0.34,0.49,0.49,0,0.00,0.00,0,0.00,0.00
42,069,111600,42069111600,2627,1307,P,9179143,9179143,42,069,110401,42069110401,6685,2707,P,13735142,13622852,72341,72341,0.79,0.79,0.53,0.53,1,0.04,0.01,1,0.08,0.04
42,069,111600,42069111600,2627,1307,P,9179143,9179143,42,069,111200,42069111200,6564,3024,P,9875507,9875507,33151,33151,0.36,0.36,0.34,0.34,0,0.00,0.00,0,0.00,0.00
42,069,111600,42069111600,2627,1307,P,9179143,9179143,42,069,111500,42069111500,3481,1628,P,3500309,3500309,520533,520533,5.67,5.67,14.87,14.87,40,1.52,1.15,15,1.15,0.92
42,069,111600,42069111600,2627,1307,P,9179143,9179143,42,069,111600,42069111600,2589,1293,P,8919781,8919781,8492282,8492282,92.52,92.52,95.21,95.21,2586,98.44,99.88,1291,98.78,99.85
42,069,111600,42069111600,2627,1307,P,9179143,9179143,42,069,111700,42069111700,4088,1937,P,12866844,12866844,29287,29287,0.32,0.32,0.23,0.23,0,0.00,0.00,0,0.00,0.00
42,069,111700,42069111700,4092,1938,P,12926918,12926918,42,069,111400,42069111400,5151,2521,P,14247852,14081704,18168,18168,0.14,0.14,0.13,0.13,4,0.10,0.08,1,0.05,0.04
42,069,111700,42069111700,4092,1938,P,12926918,12926918,42,069,111700,42069111700,4088,1937,P,12866844,12866844,12799368,12799368,99.01,99.01,99.48,99.48,4088,99.90,100.00,1937,99.95,100.00
42,069,111700,42069111700,4092,1938,P,12926918,12926918,42,069,112000,42069112000,4563,1786,P,6885753,6885753,60479,60479,0.47,0.47,0.88,0.88,0,0.00,0.00,0,0.00,0.00
42,069,111700,42069111700,4092,1938,P,12926918,12926918,42,069,112100,42069112100,4259,2203,P,14026982,13829267,48903,48903,0.38,0.38,0.35,0.35,0,0.00,0.00,0,0.00,0.00
42,069,111800,42069111800,8448,3562,P,157028738,154657791,42,069,110600,42069110600,2922,1295,P,42622453,42049444,92692,92692,0.06,0.06,0.22,0.22,0,0.00,0.00,0,0.00,0.00
42,069,111800,42069111800,8448,3562,P,157028738,154657791,42,069,111100,42069111100,6984,2952,P,44294183,44258035,392884,392884,0.25,0.25,0.89,0.89,0,0.00,0.00,0,0.00,0.00
42,069,111800,42069111800,8448,3562,P,157028738,154657791,42,069,111400,42069111400,5151,2521,P,14247852,14081704,1618,1618,0.00,0.00,0.01,0.01,0,0.00,0.00,0,0.00,0.00
42,069,111800,42069111800,8448,3562,P,157028738,154657791,42,069,111800,42069111800,8558,3594,P,156910119,154515542,156423590,154055469,99.61,99.61,99.69,99.70,8442,99.93,98.64,3560,99.94,99.05
42,069,111800,42069111800,8448,3562,P,157028738,154657791,42,069,112100,42069112100,4259,2203,P,14026982,13829267,94463,91637,0.06,0.06,0.67,0.66,6,0.07,0.14,2,0.06,0.09
42,069,111800,42069111800,8448,3562,P,157028738,154657791,42,069,112901,42069112901,4185,1961,P,189206241,186629465,2043,2043,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,069,111800,42069111800,8448,3562,P,157028738,154657791,42,069,112902,42069112902,6182,3266,P,118573385,117047846,21448,21448,0.01,0.01,0.02,0.02,0,0.00,0.00,0,0.00,0.00
42,069,112000,42069112000,4533,1773,P,6194745,6194745,42,069,112000,42069112000,4563,1786,P,6885753,6885753,6117977,6117977,98.76,98.76,88.85,88.85,4533,100.00,99.34,1773,100.00,99.27
42,069,112000,42069112000,4533,1773,P,6194745,6194745,42,069,112100,42069112100,4259,2203,P,14026982,13829267,76768,76768,1.24,1.24,0.55,0.56,0,0.00,0.00,0,0.00,0.00
42,069,112100,42069112100,4241,2192,P,14399992,14212113,42,069,100500,42069100500,1977,1027,P,1568878,1568878,49,49,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,069,112100,42069112100,4241,2192,P,14399992,14212113,42,069,102800,42069102800,3060,1501,P,20089632,19497605,998,998,0.01,0.01,0.00,0.01,3,0.07,0.10,1,0.05,0.07
42,069,112100,42069112100,4241,2192,P,14399992,14212113,42,069,111800,42069111800,8558,3594,P,156910119,154515542,951,951,0.01,0.01,0.00,0.00,0,0.00,0.00,0,0.00,0.00
42,069,112100,42069112100,4241,2192,P,14399992,14212113,42,069,112000,42069112000,4563,1786,P,6885753,6885753,630792,630792,4.38,4.44,9.16,9.16,0,0.00,0.00,0,0.00,0.00
42,069,112100,42069112100,4241,2192,P,14399992,14212113,42,069,112100,42069112100,4259,2203,P,14026982,13829267,13767202,13579323,95.61,95.55,98.15,98.19,4238,99.93,99.51,2191,99.95,99.46
42,069,112200,42069112200,2551,1157,W,851318,851318,42,069,112200,42069112200,2584,1176,P,873876,873876,851318,851318,100.00,100.00,97.42,97.42,2551,100.00,98.72,1157,100.00,98.38
42,069,112300,42069112300,2632,1360,P,1489861,1489861,42,069,100600,42069100600,4170,1777,P,1600104,1600104,4727,4727,0.32,0.32,0.30,0.30,3,0.11,0.07,3,0.22,0.17
42,069,112300,42069112300,2632,1360,P,1489861,1489861,42,069,112300,42069112300,2651,1365,P,1508684,1508684,1485134,1485134,99.68,99.68,98.44,98.44,2629,99.89,99.17,1357,99.78,99.41
42,069,112400,42069112400,4276,1645,P,105335197,103900518,42,069,101800,42069101800,4789,1984,P,10112255,10112255,167771,167771,0.16,0.16,1.66,1.66,5,0.12,0.10,3,0.18,0.15
42,069,112400,42069112400,4276,1645,P,105335197,103900518,42,069,110300,42069110300,4035,1768,P,65198414,64588433,248368,248368,0.24,0.24,0.38,0.38,0,0.00,0.00,0,0.00,0.00
42,069,112400,42069112400,4276,1645,P,105335197,103900518,42,069,110403,42069110403,2965,1103,P,9486406,9283483,1380,1380,0.00,0.00,0.01,0.01,0,0.00,0.00,0,0.00,0.00
42,069,112400,42069112400,4276,1645,P,105335197,103900518,42,069,112400,42069112400,4266,1642,P,104951155,103507403,104798401,103379229,99.49,99.50,99.85,99.88,4261,99.65,99.88,1640,99.70,99.88
42,069,112400,42069112400,4276,1645,P,105335197,103900518,42,069,112500,42069112500,6263,2791,P,13473194,13473194,16186,16186,0.02,0.02,0.12,0.12,0,0.00,0.00,0,0.00,0.00
42,069,112400,42069112400,4276,1645,P,105335197,103900518,42,069,112600,42069112600,5463,2649,P,5700961,5700961,67900,67900,0.06,0.07,1.19,1.19,10,0.23,0.18,2,0.12,0.08
42,069,112400,42069112400,4276,1645,P,105335197,103900518,42,079,210500,42079210500,4917,2298,P,14863921,14368151,35191,19684,0.03,0.02,0.24,0.14,0,0.00,0.00,0,0.00,0.00
42,069,112500,42069112500,6263,2791,P,13398558,13398558,42,069,101900,42069101900,1489,713,P,1293872,1293872,244,244,0.00,0.00,0.02,0.02,0,0.00,0.00,0,0.00,0.00
42,069,112500,42069112500,6263,2791,P,13398558,13398558,42,069,102200,42069102200,2330,1120,P,755573,755573,344,344,0.00,0.00,0.05,0.05,0,0.00,0.00,0,0.00,0.00
42,069,112500,42069112500,6263,2791,P,13398558,13398558,42,069,102300,42069102300,3656,1769,P,1888669,1888669,3852,3852,0.03,0.03,0.20,0.20,0,0.00,0.00,0,0.00,0.00
42,069,112500,42069112500,6263,2791,P,13398558,13398558,42,069,112500,42069112500,6263,2791,P,13473194,13473194,13393798,13393798,99.96,99.96,99.41,99.41,6263,100.00,100.00,2791,100.00,100.00
42,069,112500,42069112500,6263,2791,P,13398558,13398558,42,069,112600,42069112600,5463,2649,P,5700961,5700961,320,320,0.00,0.00,0.01,0.01,0,0.00,0.00,0,0.00,0.00
42,069,112600,42069112600,5458,2649,P,5706783,5706783,42,069,112400,42069112400,4266,1642,P,104951155,103507403,67116,67116,1.18,1.18,0.06,0.06,5,0.09,0.12,2,0.08,0.12
42,069,112600,42069112600,5458,2649,P,5706783,5706783,42,069,112500,42069112500,6263,2791,P,13473194,13473194,8281,8281,0.15,0.15,0.06,0.06,0,0.00,0.00,0,0.00,0.00
42,069,112600,42069112600,5458,2649,P,5706783,5706783,42,069,112600,42069112600,5463,2649,P,5700961,5700961,5631386,5631386,98.68,98.68,98.78,98.78,5453,99.91,99.82,2647,99.92,99.92
42,069,112700,42069112700,2850,1391,P,3153820,3153820,42,069,112500,42069112500,6263,2791,P,13473194,13473194,10773,10773,0.34,0.34,0.08,0.08,0,0.00,0.00,0,0.00,0.00
42,069,112700,42069112700,2850,1391,P,3153820,3153820,42,069,112700,42069112700,2850,1391,W,3143047,3143047,3143047,3143047,99.66,99.66,100.00,100.00,2850,100.00,100.00,1391,100.00,100.00
42,069,112800,42069112800,5597,2446,P,16856773,16731420,42,069,102800,42069102800,3060,1501,P,20089632,19497605,157438,157438,0.93,0.94,0.78,0.81,0,0.00,0.00,0,0.00,0.00
42,069,112800,42069112800,5597,2446,P,16856773,16731420,42,069,102900,42069102900,4160,1774,P,2696994,2696994,5639,5639,0.03,0.03,0.21,0.21,0,0.00,0.00,0,0.00,0.00
42,069,112800,42069112800,5597,2446,P,16856773,16731420,42,069,103100,42069103100,1546,682,P,1734756,1734756,5710,5710,0.03,0.03,0.33,0.33,0,0.00,0.00,0,0.00,0.00
42,069,112800,42069112800,5597,2446,P,16856773,16731420,42,069,112800,42069112800,5719,2500,P,16898444,16773091,16687986,16562633,99.00,98.99,98.75,98.75,5597,100.00,97.87,2446,100.00,97.84
